GSM after accounting Member 0
3	-2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	0.00	-0.48	-2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.00	2.40	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM after accounting Member 2
0	4.00	0.00	0.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.00	0.00	0.00
1	0.00	-0.96	0.00	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	-2.40
2	0.00	0.00	32.00	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	-0.62	0.79	0.85	0.62	-0.79	0.85	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.79	-0.62	0.85	-0.79	0.62	0.85	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.85	0.85	5.66	-0.85	-0.85	11.31	0.00	0.00	0.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM after accounting Member 3
0	4.00	0.00	0.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.00	0.00	0.00
1	0.00	-0.96	0.00	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	-2.40
2	0.00	0.00	32.00	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	-0.62	0.79	0.85	2.62	-0.79	0.85	-2.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.79	-0.62	0.85	-0.79	0.14	-1.55	0.00	0.48	-2.40	0.00	0.00	0.00
8	0.00	0.00	0.00	0.85	0.85	5.66	-0.85	1.55	27.31	0.00	-2.40	8.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	-2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.40	0.00	-0.48	2.40	0.00	0.00	0.00
11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	8.00	0.00	-2.40	16.00	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM after accounting Member 4
0	3.52	0.00	-2.40	-2.00	0.00	0.00	0.48	0.00	-2.40	0.00	0.00	0.00	-2.00	0.00	0.00
1	0.00	1.04	0.00	0.00	0.48	2.40	0.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.48	-2.40
2	2.40	0.00	48.00	0.00	2.40	8.00	-2.40	0.00	8.00	0.00	0.00	0.00	0.00	-2.40	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.48	0.00	2.40	-0.62	0.79	0.85	2.14	-0.79	3.25	-2.00	0.00	0.00	0.00	0.00	0.00
7	0.00	-2.00	0.00	0.79	-0.62	0.85	-0.79	2.14	-1.55	0.00	0.48	-2.40	0.00	0.00	0.00
8	2.40	0.00	8.00	0.85	0.85	5.66	-3.25	1.55	43.31	0.00	-2.40	8.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	-2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.40	0.00	-0.48	2.40	0.00	0.00	0.00
11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	8.00	0.00	-2.40	16.00	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM after accounting Member 5
0	4.14	-0.79	-3.25	-2.00	0.00	0.00	0.48	0.00	-2.40	-0.62	0.79	-0.85	-2.00	0.00	0.00
1	-0.79	1.66	-0.85	0.00	0.48	2.40	0.00	-2.00	0.00	0.79	-0.62	-0.85	0.00	0.48	-2.40
2	3.25	0.85	59.31	0.00	2.40	8.00	-2.40	0.00	8.00	-0.85	-0.85	5.66	0.00	-2.40	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.48	0.00	2.40	-0.62	0.79	0.85	2.14	-0.79	3.25	-2.00	0.00	0.00	0.00	0.00	0.00
7	0.00	-2.00	0.00	0.79	-0.62	0.85	-0.79	2.14	-1.55	0.00	0.48	-2.40	0.00	0.00	0.00
8	2.40	0.00	8.00	0.85	0.85	5.66	-3.25	1.55	43.31	0.00	-2.40	8.00	0.00	0.00	0.00
9	-0.62	0.79	0.85	0.00	0.00	0.00	-2.00	0.00	0.00	2.62	-0.79	0.85	0.00	0.00	0.00
10	0.79	-0.62	0.85	0.00	0.00	0.00	0.00	0.48	2.40	-0.79	0.14	3.25	0.00	0.00	0.00
11	0.85	0.85	5.66	0.00	0.00	0.00	0.00	2.40	8.00	-0.85	-3.25	27.31	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM before accounting for Supports
0	4.14	-0.79	-3.25	-2.00	0.00	0.00	0.48	0.00	-2.40	-0.62	0.79	-0.85	-2.00	0.00	0.00
1	-0.79	1.66	-0.85	0.00	0.48	2.40	0.00	-2.00	0.00	0.79	-0.62	-0.85	0.00	0.48	-2.40
2	3.25	0.85	59.31	0.00	2.40	8.00	-2.40	0.00	8.00	-0.85	-0.85	5.66	0.00	-2.40	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.48	0.00	2.40	-0.62	0.79	0.85	2.14	-0.79	3.25	-2.00	0.00	0.00	0.00	0.00	0.00
7	0.00	-2.00	0.00	0.79	-0.62	0.85	-0.79	2.14	-1.55	0.00	0.48	-2.40	0.00	0.00	0.00
8	2.40	0.00	8.00	0.85	0.85	5.66	-3.25	1.55	43.31	0.00	-2.40	8.00	0.00	0.00	0.00
9	-0.62	0.79	0.85	0.00	0.00	0.00	-2.00	0.00	0.00	2.62	-0.79	0.85	0.00	0.00	0.00
10	0.79	-0.62	0.85	0.00	0.00	0.00	0.00	0.48	2.40	-0.79	0.14	3.25	0.00	0.00	0.00
11	0.85	0.85	5.66	0.00	0.00	0.00	0.00	2.40	8.00	-0.85	-3.25	27.31	0.00	0.00	0.00
12	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13	0.00	0.48	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.48	2.40
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.40	16.00

GSM after accounting for Supports
0	4.14	-0.79	-3.25	-2.00	0.00	0.00	0.48	0.00	-2.40	0.00	0.00	-0.85	0.00	0.00	0.00
1	-0.79	1.66	-0.85	0.00	0.48	2.40	0.00	-2.00	0.00	0.00	0.00	-0.85	0.00	0.00	-2.40
2	3.25	0.85	59.31	0.00	2.40	8.00	-2.40	0.00	8.00	0.00	0.00	5.66	0.00	0.00	8.00
3	-2.00	0.00	0.00	2.62	-0.79	-0.85	-0.62	0.79	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.48	-2.40	-0.79	0.14	-3.25	0.79	-0.62	-0.85	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	-2.40	8.00	0.85	3.25	27.31	-0.85	-0.85	5.66	0.00	0.00	0.00	0.00	0.00	0.00
6	0.48	0.00	2.40	-0.62	0.79	0.85	2.14	-0.79	3.25	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	-2.00	0.00	0.79	-0.62	0.85	-0.79	2.14	-1.55	0.00	0.00	-2.40	0.00	0.00	0.00
8	2.40	0.00	8.00	0.85	0.85	5.66	-3.25	1.55	43.31	0.00	0.00	8.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
11	0.85	0.85	5.66	0.00	0.00	0.00	0.00	2.40	8.00	0.00	0.00	27.31	0.00	0.00	0.00
12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
14	0.00	2.40	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00

Inverted Matrix
0	0.50	0.50	0.05	0.50	1.00	0.05	-0.00	0.50	0.05	0.00	0.00	0.05	0.00	0.00	0.05
1	0.50	2.71	0.08	0.42	2.89	-0.03	0.25	2.88	0.11	0.00	0.00	0.30	0.00	0.00	0.36
2	-0.05	-0.08	0.01	-0.07	-0.27	-0.02	0.03	-0.11	-0.01	0.00	0.00	-0.01	0.00	0.00	-0.02
3	0.50	0.42	0.07	1.06	1.69	0.15	-0.03	0.45	0.06	0.00	0.00	0.04	0.00	0.00	0.03
4	1.00	2.89	0.27	1.69	8.19	0.53	-0.42	3.95	0.24	0.00	0.00	0.34	0.00	0.00	0.30
5	-0.05	0.03	-0.02	-0.15	-0.53	-0.02	0.08	-0.05	-0.02	0.00	0.00	0.01	0.00	0.00	0.02
6	0.00	0.25	-0.03	-0.03	-0.42	-0.08	0.59	0.28	-0.04	0.00	0.00	0.05	0.00	0.00	0.05
7	0.50	2.88	0.11	0.45	3.95	0.05	0.28	3.74	0.13	0.00	0.00	0.37	0.00	0.00	0.38
8	-0.05	-0.11	-0.01	-0.06	-0.24	-0.02	0.04	-0.13	0.01	0.00	0.00	-0.02	0.00	0.00	-0.01
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
11	-0.05	-0.30	-0.01	-0.04	-0.34	0.01	-0.05	-0.37	-0.02	0.00	0.00	0.00	0.00	0.00	-0.04
12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
14	-0.05	-0.36	-0.02	-0.03	-0.30	0.02	-0.05	-0.38	-0.01	-0.00	-0.00	-0.04	-0.00	-0.00	0.02

Check Matrix
0	1.00	0.00	-0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00	0.00	-0.00
2	-0.00	0.00	1.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	0.00
3	-0.00	-0.00	-0.00	1.00	-0.00	-0.00	0.00	-0.00	0.00	0.00	0.00	-0.00	0.00	0.00	-0.00
4	0.00	-0.00	0.00	0.00	1.00	-0.00	-0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00	-0.00
5	-0.00	-0.00	-0.00	-0.00	-0.00	1.00	0.00	-0.00	0.00	0.00	0.00	-0.00	0.00	0.00	0.00
6	0.00	-0.00	0.00	0.00	0.00	-0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.00
7	0.00	-0.00	-0.00	-0.00	-0.00	0.00	0.00	1.00	0.00	0.00	0.00	-0.00	0.00	0.00	0.00
8	-0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
11	0.00	0.00	0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	0.00	0.00	1.00	0.00	0.00	-0.00
12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
14	-0.00	0.00	-0.00	-0.00	-0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	0.00	1.00

