GSM after accounting Member 0
4	0.00	48.00	-240.00	-79.20	-33.77	-84.85	0.00	48.00	240.00	79.20	-62.23	-84.85	0.00	0.00	0.00
5	0.00	-240.00	800.00	84.85	84.85	4331.37	0.00	240.00	800.00	-84.85	-84.85	565.69	0.00	0.00	0.00
6	0.00	0.00	0.00	-200.00	0.00	0.00	200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	48.00	-240.00	0.00	-48.00	-240.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	800.00	0.00	240.00	1600.00	0.00	0.00	0.00	0.00	0.00	0.00
9	48.00	0.00	240.00	-62.23	79.20	84.85	0.00	0.00	0.00	14.23	-79.20	324.85	0.00	0.00	0.00
10	0.00	-200.00	0.00	79.20	-62.23	84.85	0.00	0.00	0.00	-79.20	262.23	84.85	0.00	0.00	0.00
11	240.00	0.00	800.00	84.85	84.85	565.69	0.00	0.00	0.00	-324.85	-84.85	2731.37	0.00	0.00	0.00
12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

GSM after accounting Member 4
0	152.00	0.00	-240.00	-200.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	-240.00	0.00	0.00	0.00
1	0.00	152.00	240.00	0.00	48.00	240.00	0.00	0.00	0.00	0.00	-200.00	0.00	0.00	0.00	0.00
2	240.00	-240.00	3200.00	0.00	240.00	800.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	-200.00	0.00	0.00	524.45	0.00	-169.71	-200.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	48.00	-240.00	0.00	28.45	0.00	0.00	48.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	-240.00	800.00	169.71	0.00	5462.74	0.00	240.00	800.00	-84.85	-84.85	565.69	-84.85	84.85	565.69
6	0.00	0.00	0.00	-200.00	0.00	0.00	200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	48.00	-240.00	0.00	-48.00	-240.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	800.00	0.00	240.00	1600.00	0.00	0.00	0.00	0.00	0.00	0.00
9	48.00	0.00	240.00	-62.23	79.20	84.85	0.00	0.00	0.00	14.23	-79.20	324.85	0.00	0.00	0.00
10	0.00	-200.00	0.00	79.20	-62.23	84.85	0.00	0.00	0.00	-79.20	262.23	84.85	0.00	0.00	0.00
11	240.00	0.00	800.00	84.85	84.85	565.69	0.00	0.00	0.00	-324.85	-84.85	2731.37	0.00	0.00	0.00
12	0.00	0.00	0.00	-62.23	-79.20	84.85	0.00	0.00	0.00	0.00	0.00	0.00	62.23	79.20	84.85
13	0.00	0.00	0.00	-79.20	-62.23	-84.85	0.00	0.00	0.00	0.00	0.00	0.00	79.20	62.23	-84.85
14	0.00	0.00	0.00	84.85	-84.85	565.69	0.00	0.00	0.00	0.00	0.00	0.00	-84.85	84.85	1131.37

GSM after accounting Member 5
0	152.00	0.00	-240.00	-200.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	-240.00	0.00	0.00	0.00
1	0.00	152.00	240.00	0.00	48.00	240.00	0.00	0.00	0.00	0.00	-200.00	0.00	0.00	0.00	0.00
2	240.00	-240.00	3200.00	0.00	240.00	800.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	-200.00	0.00	0.00	524.45	0.00	-169.71	-200.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	48.00	-240.00	0.00	28.45	0.00	0.00	48.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	-240.00	800.00	169.71	0.00	5462.74	0.00	240.00	800.00	-84.85	-84.85	565.69	-84.85	84.85	565.69
6	0.00	0.00	0.00	-200.00	0.00	0.00	152.00	0.00	-240.00	0.00	0.00	0.00	48.00	0.00	-240.00
7	0.00	0.00	0.00	0.00	48.00	-240.00	0.00	152.00	-240.00	0.00	0.00	0.00	0.00	-200.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	800.00	240.00	240.00	3200.00	0.00	0.00	0.00	-240.00	0.00	800.00
9	48.00	0.00	240.00	-62.23	79.20	84.85	0.00	0.00	0.00	14.23	-79.20	324.85	0.00	0.00	0.00
10	0.00	-200.00	0.00	79.20	-62.23	84.85	0.00	0.00	0.00	-79.20	262.23	84.85	0.00	0.00	0.00
11	240.00	0.00	800.00	84.85	84.85	565.69	0.00	0.00	0.00	-324.85	-84.85	2731.37	0.00	0.00	0.00
12	0.00	0.00	0.00	-62.23	-79.20	84.85	48.00	0.00	240.00	0.00	0.00	0.00	14.23	79.20	324.85
13	0.00	0.00	0.00	-79.20	-62.23	-84.85	0.00	-200.00	0.00	0.00	0.00	0.00	79.20	262.23	-84.85
14	0.00	0.00	0.00	84.85	-84.85	565.69	240.00	0.00	800.00	0.00	0.00	0.00	-324.85	84.85	2731.37

GSM after accounting Member 6
0	152.00	0.00	-240.00	-200.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	-240.00	0.00	0.00	0.00
1	0.00	152.00	240.00	0.00	48.00	240.00	0.00	0.00	0.00	0.00	-200.00	0.00	0.00	0.00	0.00
2	240.00	-240.00	3200.00	0.00	240.00	800.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	-200.00	0.00	0.00	524.45	0.00	-169.71	-200.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	48.00	-240.00	0.00	28.45	0.00	0.00	48.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	-240.00	800.00	169.71	0.00	5462.74	0.00	240.00	800.00	-84.85	-84.85	565.69	-84.85	84.85	565.69
6	0.00	0.00	0.00	-200.00	0.00	0.00	152.00	0.00	-240.00	0.00	0.00	0.00	48.00	0.00	-240.00
7	0.00	0.00	0.00	0.00	48.00	-240.00	0.00	152.00	-240.00	0.00	0.00	0.00	0.00	-200.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	800.00	240.00	240.00	3200.00	0.00	0.00	0.00	-240.00	0.00	800.00
9	48.00	0.00	240.00	-62.23	79.20	84.85	0.00	0.00	0.00	114.23	-79.20	324.85	-100.00	0.00	0.00
10	0.00	-200.00	0.00	79.20	-62.23	84.85	0.00	0.00	0.00	-79.20	256.23	144.85	0.00	6.00	60.00
11	240.00	0.00	800.00	84.85	84.85	565.69	0.00	0.00	0.00	-324.85	-144.85	3531.37	0.00	60.00	400.00
12	0.00	0.00	0.00	-62.23	-79.20	84.85	48.00	0.00	240.00	-100.00	0.00	0.00	114.23	79.20	324.85
13	0.00	0.00	0.00	-79.20	-62.23	-84.85	0.00	-200.00	0.00	0.00	6.00	-60.00	79.20	256.23	-144.85
14	0.00	0.00	0.00	84.85	-84.85	565.69	240.00	0.00	800.00	0.00	-60.00	400.00	-324.85	144.85	3531.37

GSM before accounting for Supports
0	152.00	0.00	-240.00	-200.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	-240.00	0.00	0.00	0.00
1	0.00	152.00	240.00	0.00	48.00	240.00	0.00	0.00	0.00	0.00	-200.00	0.00	0.00	0.00	0.00
2	240.00	-240.00	3200.00	0.00	240.00	800.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	-200.00	0.00	0.00	524.45	0.00	-169.71	-200.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	48.00	-240.00	0.00	28.45	0.00	0.00	48.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	-240.00	800.00	169.71	0.00	5462.74	0.00	240.00	800.00	-84.85	-84.85	565.69	-84.85	84.85	565.69
6	0.00	0.00	0.00	-200.00	0.00	0.00	152.00	0.00	-240.00	0.00	0.00	0.00	48.00	0.00	-240.00
7	0.00	0.00	0.00	0.00	48.00	-240.00	0.00	152.00	-240.00	0.00	0.00	0.00	0.00	-200.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	800.00	240.00	240.00	3200.00	0.00	0.00	0.00	-240.00	0.00	800.00
9	48.00	0.00	240.00	-62.23	79.20	84.85	0.00	0.00	0.00	114.23	-79.20	324.85	-100.00	0.00	0.00
10	0.00	-200.00	0.00	79.20	-62.23	84.85	0.00	0.00	0.00	-79.20	256.23	144.85	0.00	6.00	60.00
11	240.00	0.00	800.00	84.85	84.85	565.69	0.00	0.00	0.00	-324.85	-144.85	3531.37	0.00	60.00	400.00
12	0.00	0.00	0.00	-62.23	-79.20	84.85	48.00	0.00	240.00	-100.00	0.00	0.00	114.23	79.20	324.85
13	0.00	0.00	0.00	-79.20	-62.23	-84.85	0.00	-200.00	0.00	0.00	6.00	-60.00	79.20	256.23	-144.85
14	0.00	0.00	0.00	84.85	-84.85	565.69	240.00	0.00	800.00	0.00	-60.00	400.00	-324.85	144.85	3531.37

GSM after accounting for Supports
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	3200.00	0.00	240.00	0.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	0.00	0.00	0.00	524.45	0.00	0.00	0.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	0.00	-240.00	0.00	28.45	0.00	0.00	0.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	0.00	0.00	0.00	3200.00	0.00	0.00	0.00	-240.00	0.00	800.00
9	0.00	0.00	240.00	-62.23	79.20	0.00	0.00	0.00	0.00	114.23	-79.20	324.85	-100.00	0.00	0.00
10	0.00	0.00	0.00	79.20	-62.23	0.00	0.00	0.00	0.00	-79.20	256.23	144.85	0.00	6.00	60.00
11	0.00	0.00	800.00	84.85	84.85	0.00	0.00	0.00	0.00	-324.85	-144.85	3531.37	0.00	60.00	400.00
12	0.00	0.00	0.00	-62.23	-79.20	0.00	0.00	0.00	240.00	-100.00	0.00	0.00	114.23	79.20	324.85
13	0.00	0.00	0.00	-79.20	-62.23	0.00	0.00	0.00	0.00	0.00	6.00	-60.00	79.20	256.23	-144.85
14	0.00	0.00	0.00	84.85	-84.85	0.00	0.00	0.00	800.00	0.00	-60.00	400.00	-324.85	144.85	3531.37

Inverted Matrix
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	3200.00	0.00	240.00	0.00	0.00	0.00	0.00	-240.00	0.00	800.00	0.00	0.00	0.00
3	0.00	0.00	0.00	524.45	0.00	0.00	0.00	0.00	0.00	-62.23	79.20	-84.85	-62.23	-79.20	-84.85
4	0.00	0.00	-240.00	0.00	28.45	0.00	0.00	0.00	240.00	79.20	-62.23	-84.85	-79.20	-62.23	84.85
5	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	-240.00	0.00	0.00	0.00	3200.00	0.00	0.00	0.00	-240.00	0.00	800.00
9	0.00	0.00	240.00	-62.23	79.20	0.00	0.00	0.00	0.00	114.23	-79.20	324.85	-100.00	0.00	0.00
10	0.00	0.00	0.00	79.20	-62.23	0.00	0.00	0.00	0.00	-79.20	256.23	144.85	0.00	6.00	60.00
11	0.00	0.00	800.00	84.85	84.85	0.00	0.00	0.00	0.00	-324.85	-144.85	3531.37	0.00	60.00	400.00
12	0.00	0.00	0.00	-62.23	-79.20	0.00	0.00	0.00	240.00	-100.00	0.00	0.00	114.23	79.20	324.85
13	0.00	0.00	0.00	-79.20	-62.23	0.00	0.00	0.00	0.00	0.00	6.00	-60.00	79.20	256.23	-144.85
14	0.00	0.00	0.00	84.85	-84.85	0.00	0.00	0.00	800.00	0.00	-60.00	400.00	-324.85	144.85	3531.37

Check Matrix
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	1.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	-0.00
3	0.00	0.00	-0.00	1.00	-0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	-0.00	-0.00	-0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00
5	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	0.00	1.00	-0.00	0.00	-0.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	0.00	1.00	-0.00	0.00	-0.00	0.00	0.00
10	0.00	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	-0.00	0.00	-0.00
11	0.00	0.00	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	1.00	-0.00	0.00	0.00
12	0.00	0.00	-0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	-0.00	1.00	0.00	0.00
13	0.00	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	0.00	0.00	1.00	0.00
14	0.00	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	0.00	1.00

