GSM after accounting Member 0
6	-4.50	0.00	4.50	0.00	0.00	0.00	5.50	0.00	4.50	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	0.00	-4.50	4.50	0.00	0.00	0.00	0.00	0.00	0.00
8	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	4.50	12.00	0.00	-4.50	3.00	0.00	0.00	0.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50	0.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00	0.00	0.00	0.00	0.00	0.00	0.00
12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

GSM after accounting Member 3
0	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	-4.50	0.00	4.50	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	-4.50	0.00	3.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50	0.00	0.00	0.00	0.00	0.00	0.00
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00	0.00	0.00	0.00	0.00	0.00	0.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	4.50	0.00	4.50	0.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	0.00	6.00	0.00	0.00	0.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

GSM after accounting Member 4
0	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	-4.50	0.00	4.50	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	-4.50	0.00	3.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	-4.50
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	6.50	-4.50	0.00	0.00	0.00	0.00	-1.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	0.00	-4.50	18.00	0.00	0.00	0.00	4.50	0.00	3.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	4.50	0.00	4.50	0.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	0.00	6.00	0.00	0.00	0.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	4.50	0.00	4.50
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	0.00	6.00

GSM after accounting Member 5
0	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	-4.50	0.00	4.50	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	-4.50	0.00	3.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	-4.50
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	6.50	-4.50	0.00	0.00	0.00	0.00	-1.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	0.00	-4.50	18.00	0.00	0.00	0.00	4.50	0.00	3.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	5.50	0.00	4.50	-1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	0.00	-4.50	4.50
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	4.50	12.00	0.00	-4.50	3.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00

GSM before accounting for Supports
0	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	-4.50	0.00	4.50	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	-4.50	0.00	3.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	-4.50
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	6.50	-4.50	0.00	0.00	0.00	0.00	-1.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	0.00	-4.50	18.00	0.00	0.00	0.00	4.50	0.00	3.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	5.50	0.00	4.50	-1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	0.00	-4.50	4.50
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	4.50	12.00	0.00	-4.50	3.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00

GSM after accounting for Supports
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	-4.50
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	6.50	-4.50	0.00	0.00	0.00	0.00	-1.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	0.00	-4.50	18.00	0.00	0.00	0.00	4.50	0.00	3.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	5.50	0.00	4.50	-1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	0.00	-4.50	4.50
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	4.50	12.00	0.00	-4.50	3.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00

Inverted Matrix
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	4.50	0.00	-4.50	0.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	-4.50	0.00	6.00	0.00	0.00	0.00	4.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
6	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	-1.00	0.00	0.00	-4.50	0.00	-4.50	0.00	0.00	0.00
7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.50	4.50	0.00	-4.50	4.50	0.00	-1.00	0.00	0.00	0.00	0.00
8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.50	18.00	0.00	-4.50	3.00	4.50	0.00	3.00	0.00	0.00	0.00
9	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	-4.50
10	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	6.50	-4.50	0.00	0.00	0.00	0.00	-1.00	0.00
11	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	0.00	-4.50	18.00	0.00	0.00	0.00	4.50	0.00	3.00
12	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	0.00	0.00	0.00	5.50	0.00	4.50	-1.00	0.00	0.00
13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	0.00	-4.50	4.50
14	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	0.00	0.00	4.50	4.50	12.00	0.00	-4.50	3.00
15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	4.50	-1.00	0.00	0.00	5.50	0.00	4.50
16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	0.00	0.00	-4.50	-4.50	0.00	5.50	-4.50
17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.50	0.00	3.00	0.00	4.50	3.00	4.50	-4.50	12.00

Check Matrix
0	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	1.00	0.00	0.00	-0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	0.00
4	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5	0.00	0.00	0.00	0.00	-0.00	1.00	0.00	-0.00	-0.00	-0.00	-0.00	0.00	-0.00	-0.00	-0.00	0.00	-0.00	0.00
6	0.00	0.00	0.00	-0.00	0.00	-0.00	1.00	-0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00
7	0.00	0.00	0.00	-0.00	0.00	0.00	0.00	1.00	0.00	-0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00
8	0.00	0.00	0.00	-0.00	-0.00	0.00	0.00	-0.00	1.00	0.00	-0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00
9	0.00	0.00	0.00	0.00	0.00	-0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	-0.00	-0.00	-0.00	-0.00	-0.00
10	0.00	0.00	0.00	-0.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00	1.00	-0.00	0.00	-0.00	0.00	0.00	-0.00	0.00
11	0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00	1.00	-0.00	0.00	-0.00	-0.00	0.00	0.00
12	0.00	0.00	0.00	-0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	0.00	0.00	1.00	0.00	0.00	0.00	-0.00	-0.00
13	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00	0.00	-0.00	-0.00	0.00	1.00	-0.00	0.00	0.00	-0.00
14	0.00	0.00	0.00	0.00	-0.00	0.00	-0.00	0.00	-0.00	0.00	-0.00	0.00	-0.00	0.00	1.00	0.00	0.00	-0.00
15	0.00	0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	0.00	0.00	-0.00	-0.00	0.00	1.00	0.00	0.00
16	0.00	0.00	0.00	0.00	0.00	0.00	-0.00	-0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	-0.00	1.00	0.00
17	0.00	0.00	0.00	0.00	0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	0.00	-0.00	0.00	1.00

